2020-05-08 23:35:02,b'RT @AlcaldGustavo10: En cumplimiento del plan de desinfecci\xc3\xb3n nacional ordenado por nuestro presidente @NicolasMaduro e impulsado por el go\xe2\x80\xa6'
2020-05-08 23:35:01,b'RT @MarianaZuvic: PESQUEROS CON COVID-19 Nuestros tripulantes son hoy h\xc3\xa9roes an\xc3\xb3nimos que est\xc3\xa1n arriesgando su integridad f\xc3\xadsica en medio d\xe2\x80\xa6'
2020-05-08 23:35:01,"b'RT @MD_H0_DrAaronFC: Incluso si se tratase de un peri\xc3\xb3dico \xe2\x80\x9cgrande\xe2\x80\x9d en los EEUU, se presta a que se perciba gran o grandes cantidades de di\xe2\x80\xa6'"
2020-05-08 23:35:01,"b'RT @perunewsletters: ""Me sent\xc3\xada como si estuviera bajo el agua"": Un ruso que super\xc3\xb3 el covid-19 narra su experiencia de estar conectado a u\xe2\x80\xa6'"
2020-05-08 23:35:01,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:35:01,"b'RT @aconcordiaorg: Si el fin de la pol\xc3\xadtica es el bien com\xc3\xban, es indispensable hacer frente a la adversidad con responsabilidad, seriedad y\xe2\x80\xa6'"
2020-05-08 23:35:01,b'RT @enlaucab: \xc2\xa1La verdadera prevenci\xc3\xb3n est\xc3\xa1 en tus manos! Para evitar el contagio del COVID-19 es importante que tomes las medidas higi\xc3\xa9nic\xe2\x80\xa6'
2020-05-08 23:35:00,b'RT @TifaniRoberts: Ya van mas de 600 medicos que se han unido a la demanda. https://t.co/vWaH8Qiii6 via @CNNEE'
2020-05-08 23:35:00,"b'RT @cenacat: Est\xc3\xa9 atento a nuestro sitio web, ya que estaremos publicando peri\xc3\xb3dicamente subsidios para la Catequesis de Iniciaci\xc3\xb3n Cristia\xe2\x80\xa6'"
2020-05-08 23:35:00,b'EN VIVO | Coronavirus COVID-19 - Anuncio del presidente Alberto Fern\xc3\xa1ndez https://t.co/1rZOKVZ9Un v\xc3\xada @YouTube'
