2020-05-11 23:31:52,b'RT @Defensoria_Vzla: En esta pandemia mundial por el #Covid_19 los adultos y adultas mayores requieren m\xc3\xa1s de nuestra atenci\xc3\xb3n y dedicaci\xc3\xb3n\xe2\x80\xa6';;;
2020-05-11 23:31:52,b'RT @enplanxd: Si est\xc3\xa1s sujetando constantemente un cubata en cada mano es imposible que te toques la cara. S\xc3\xadgueme si quieres m\xc3\xa1s consejos\xe2\x80\xa6';;;
"2020-05-11 23:31:53,""b'RT @delpinojf: Ella Gloria Pinto, dirigente de izquierda y param\xc3\xa9dico del hospital San Jos\xc3\xa9.. si, es la misma que est\xc3\xa1 haciendo #tongo en T\xe2\x80\xa6'""";;;
"2020-05-11 23:31:53,""b'RT @elgatopolitico_: #ElColmo\n\nHace apenas unos d\xc3\xadas, Humberto Padgett, corresponsal de Grupo imagen fue disfrazado de m\xc3\xa9dico para entrar a\xe2\x80\xa6'""";;;
"2020-05-11 23:31:53,""b'RT @MirandaGob: #\xc3\x9altimoMinuto \xf0\x9f\x94\xb4 | En las \xc3\xbaltimas 24 horas, Venezuela registra 8 nuevos casos de COVID-19 para alcanzar una cifra de 422. Lo\xe2\x80\xa6'"""; hasta el 10 de mayo 37 personas murieron por coronavirus dentro de sus l\xc3\xadmites.  \xe2\x96\xba htt\xe2\x80\xa6';;
2020-05-11 23:31:53,b'@HCHTelevDigital @JuanOrlandoH Un gran trabajo el que est\xc3\xa1 realizando en la prevenci\xc3\xb3n del contagio del COVID-19';;;
2020-05-11 23:31:53,b'Los picos m\xc3\xa1s altos de la pandemia a\xc3\xban est\xc3\xa1n por venir: Mauricio Vila https://t.co/biOEJZ3axt';;;
2020-05-11 23:31:53,b'Riesgoso que est\xc3\xa1 haciendo gobierno? Cambiar edad del grupo de riesgo de 60 a\xc3\xb1os a 65 es peligroso tbn cambiar la o\xe2\x80\xa6 https://t.co/H26AfA4bqn';;;
2020-05-11 23:31:53,b'RT @enplanxd: Si est\xc3\xa1s sujetando constantemente un cubata en cada mano es imposible que te toques la cara. S\xc3\xadgueme si quieres m\xc3\xa1s consejos\xe2\x80\xa6';;;
2020-05-11 23:31:53,b'RT @GKecuador: El di\xc3\xb3xido de cloro es un gas desinfectante. Los humanos los usamos en procesos de potabilizaci\xc3\xb3n de agua y como un agente b\xe2\x80\xa6';;;
2020-05-11 23:31:53,b'RT @leogarnier: Ensordecedor el silencio de la @opsoms sobre el irresponsable manejo de la pandemia del COVID-19 por parte del r\xc3\xa9gimen Orte\xe2\x80\xa6';;;
2020-05-11 23:31:53,b'RT @TecdeMonterrey: Conoce c\xc3\xb3mo el Tec impacta positivamente ante el COVID-19.\n\nTe esperamos ma\xc3\xb1ana martes 12 de mayo de 6:00 p.m. a 7:00 p\xe2\x80\xa6';;;
"2020-05-11 23:31:54,""b'PRUEBA SUPERADA. Nuestra querida Angie Shakira Mart\xc3\xadnez finalmente dio negativo en la prueba del Covid-19, despu\xc3\xa9s\xe2\x80\xa6 https://t.co/w10Q1GVZOS'""";;;
"2020-05-11 23:31:54,""b'RT @AdrianDeLaGarza: Conoce los s\xc3\xadntomas que se pueden presentar al contraer Coronavirus (COVID-19). En caso de presentarlos, es sumamente\xe2\x80\xa6'""";;;
2020-05-11 23:31:54,b'#Qu\xc3\xa9dateEnCasa La investigaci\xc3\xb3n se llev\xc3\xb3 a cabo en Reino Unido https://t.co/ZvJGaGUSI6';;;
2020-05-11 23:31:54,b'@JorgeVi18906990 @DrAlvarezNz aparecistes ? pense q el covid 19 o la cuarentena te havia pelad';;;
2020-05-11 23:31:54,b'RT @Gatitadelsur: \xe2\x80\x9cGobierno es indolente e incompetente ante las muchas muertes por COVID-19\xe2\x80\x9d - La Raz\xc3\xb3n https://t.co/behxJ2h3Z0';;;
